P47002,1,17,19,6,1,2,2,1,0,1,11,12,10,11,8,4,3,7,8,41,12,9,6,6,1,4,3,3,3,16,6,7,11,4,0,0,1,5,8,8,13,7,19,10,8,12,5,1,2,1,5,8,4,5,5,2,1,1,9,4,1,1,0,2,3,3,8,9,1,3,5,3,2,8,7,8,3,1,2,4,5,1,3,6,1,1,0,2,4,5,4,4,9,0,1,6,11,0,1,0,1,0,5,12,3,9,2,1,4,1,0,0,3,7,10,2,0,1,1,0,0,1,0,0,2,0,0,1,1,2,0,1,6,0,2,2,6,2,0,0,0,4,3,1,3,3,2,0,3,1,0,1,3,1,1,1,1,0,0,0,0,2,2,1,1,0,0,2,0,1,3,2,3,2,0,0,1,3,0,0,0,0,0,5,0,0,0,1,0,0,0,0,4,1,2,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0
P37296,2,16,15,4,3,1,0,0,6,6,8,13,5,10,14,11,13,11,9,16,13,15,13,18,2,3,2,6,3,8,5,2,13,6,4,6,1,7,10,11,16,11,14,4,11,9,5,4,5,2,3,8,7,6,5,3,9,4,4,3,1,4,4,8,1,4,9,14,5,11,11,5,6,12,7,10,4,2,9,7,9,0,0,21,3,1,2,8,3,2,3,3,8,0,1,6,14,9,5,1,0,1,6,9,2,14,0,2,7,0,0,0,6,4,4,1,1,0,1,2,2,1,0,2,1,1,0,0,2,0,1,3,5,2,1,1,5,2,3,1,0,6,3,5,1,2,0,1,2,3,0,2,2,0,3,1,2,6,1,1,0,1,0,4,3,1,1,2,3,2,2,5,3,3,1,0,4,4,1,0,0,0,0,0,3,1,1,3,0,0,3,0,3,3,4,0,1,0,1,3,2,2,2,0,1,0,0,0,0,0,3,1,0,0,0,0
P38696,1,9,7,2,1,0,0,0,1,1,5,4,2,5,7,3,3,6,5,14,7,5,5,5,1,1,0,1,0,5,2,1,10,4,0,4,3,2,3,5,7,6,10,3,4,1,0,1,1,1,0,1,3,3,4,1,3,0,5,3,2,2,1,1,3,2,4,2,4,5,3,4,1,4,3,0,1,1,2,1,6,0,1,6,0,1,1,2,2,5,2,0,4,0,0,1,4,1,1,1,0,0,1,9,1,9,2,2,2,0,0,1,4,4,2,1,2,0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,4,0,2,0,2,3,1,0,0,3,2,1,1,1,0,0,1,2,1,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,2,2,0,0,1,1,2,1,0,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
Q12366,1,7,4,4,2,3,0,0,1,3,4,4,3,5,8,8,2,2,3,3,4,6,12,6,3,3,1,3,3,5,5,2,4,4,2,0,1,2,1,1,5,5,5,2,3,2,6,3,2,4,1,1,5,2,3,2,3,1,1,1,0,0,2,1,0,1,2,4,2,1,1,1,0,2,2,3,0,1,2,1,1,1,0,7,0,1,0,2,2,3,2,1,1,1,0,2,4,2,2,0,0,0,3,3,2,9,0,1,5,0,0,0,2,2,4,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,2,2,3,2,0,1,0,3,2,0,1,2,3,1,0,1,1,1,3,0,1,0,0,2,2,0,0,1,0,1,0,2,0,1,2,0,0,2,1,2,1,2,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P36058,0,1,4,0,1,0,1,0,0,0,2,3,1,3,7,2,0,0,0,7,4,3,2,2,1,0,1,2,2,4,0,0,3,4,3,1,3,1,0,1,2,2,2,0,2,2,1,1,0,1,0,0,3,1,1,0,2,0,1,0,0,1,3,0,0,0,7,3,1,2,1,2,1,1,1,0,0,1,1,0,1,0,0,3,0,0,0,4,3,2,0,0,2,0,0,0,2,1,3,0,0,0,0,5,0,3,2,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38875,1,20,17,6,1,1,0,0,0,2,7,12,8,9,4,7,3,6,5,18,10,3,5,6,0,2,1,1,1,13,5,6,7,3,3,5,5,4,11,9,9,7,17,7,5,12,4,4,2,3,2,2,2,4,1,4,11,1,7,2,1,2,2,1,0,4,12,11,8,4,2,3,4,6,1,2,1,0,0,1,7,1,1,12,4,0,0,2,3,7,7,2,6,0,0,3,10,2,1,1,1,0,4,10,2,10,1,2,0,2,2,1,3,2,5,1,0,0,1,0,0,0,3,0,3,1,0,0,1,2,0,0,1,2,3,2,2,2,1,0,1,1,3,1,2,1,1,3,2,2,2,0,2,0,1,0,2,0,3,2,0,1,2,0,1,1,1,1,5,2,0,1,2,0,2,1,0,3,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,3,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0
P54839,0,9,9,6,2,1,0,1,4,5,4,4,8,10,1,2,2,6,6,12,10,5,2,4,1,2,1,3,2,7,6,7,9,6,6,4,3,5,6,4,13,6,9,4,10,1,2,2,3,3,2,2,3,4,7,7,4,2,6,1,0,0,1,0,4,0,5,8,5,1,3,4,0,4,2,5,0,3,2,1,6,0,0,11,0,1,2,4,2,4,6,1,2,0,1,3,9,2,2,0,0,0,5,5,2,8,3,1,3,1,0,1,2,5,2,0,1,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,3,2,1,0,3,2,1,3,0,3,2,0,1,1,0,2,0,0,1,0,3,0,2,0,3,2,2,0,0,0,0,3,1,0,0,2,1,2,0,2,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
P04821,5,34,30,13,7,3,1,3,4,6,24,21,26,23,20,9,5,9,17,76,33,20,24,24,11,7,7,9,19,35,15,11,25,15,8,3,8,14,24,26,38,23,30,27,22,31,14,10,11,10,4,8,8,8,11,5,6,0,8,3,3,5,5,3,8,8,17,16,6,5,5,9,6,12,6,10,2,7,18,6,10,2,1,26,2,0,1,5,7,5,8,3,16,0,6,19,20,2,4,3,0,2,10,23,11,25,7,3,13,5,0,1,9,8,9,4,2,5,3,0,1,0,5,3,4,0,0,3,3,9,1,2,8,3,5,4,10,8,3,1,1,11,2,4,1,1,5,0,3,4,3,1,5,1,0,2,2,3,3,1,2,3,3,1,3,2,1,2,1,2,3,5,4,3,7,1,3,1,1,1,0,0,0,6,1,3,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,0,1,0,0,0
P38042,1,16,16,7,4,1,0,1,4,7,6,8,8,11,10,5,4,8,6,29,10,8,9,7,0,1,0,5,9,16,7,5,12,6,4,4,5,7,9,10,15,12,12,11,8,30,4,3,2,3,1,3,3,5,4,2,5,4,6,1,4,2,2,1,1,3,9,16,7,7,2,1,2,5,6,8,0,2,3,5,5,0,1,13,2,1,0,1,3,3,9,3,7,1,1,7,12,2,3,1,0,0,4,11,5,10,3,4,7,3,0,0,2,4,2,2,1,1,0,2,0,3,2,0,3,0,0,0,1,1,1,2,1,2,3,2,2,6,2,1,1,2,2,1,2,4,2,1,0,3,1,3,2,0,0,2,3,2,2,1,0,1,1,1,3,1,0,6,0,1,1,1,1,0,4,0,1,1,0,0,0,1,1,4,2,2,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,2,0
P35724,3,20,12,7,1,0,0,1,2,11,18,22,19,17,11,7,3,4,7,36,29,13,7,15,3,3,1,5,11,26,8,3,15,10,6,1,3,7,14,15,25,10,20,9,14,26,2,5,8,8,6,6,7,6,13,5,3,3,5,4,2,0,3,2,4,1,3,9,3,6,3,8,4,10,2,5,7,4,1,6,2,1,1,12,2,1,1,4,1,11,4,5,9,1,1,6,9,3,4,2,2,1,7,18,4,14,4,1,5,0,0,0,13,5,2,2,1,1,3,1,0,2,3,3,0,0,0,1,4,25,0,0,6,1,2,2,5,6,0,1,0,4,5,2,0,4,0,2,4,2,2,0,2,0,1,1,1,2,2,1,1,1,0,3,1,1,0,4,1,1,0,2,4,2,0,1,1,2,0,0,0,1,1,4,1,2,0,1,1,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P28000,1,1,2,1,1,0,0,0,0,0,5,3,2,2,3,0,0,0,0,6,5,3,3,3,0,0,0,1,1,3,0,0,2,1,0,0,1,2,1,2,3,1,1,0,3,11,0,0,0,1,1,2,0,2,1,0,1,0,2,0,0,0,0,1,1,2,0,2,0,1,0,0,0,2,1,1,1,0,1,0,0,0,0,2,0,0,0,0,1,2,2,0,1,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38705,2,5,10,3,2,0,1,0,1,4,2,6,5,8,3,1,0,2,2,11,9,4,10,8,3,2,2,5,1,12,9,2,8,6,2,0,3,6,5,2,7,7,7,7,7,5,2,2,4,4,5,5,2,4,4,1,1,1,6,3,0,1,0,1,5,0,8,7,4,2,0,0,1,2,3,2,1,3,4,1,1,0,0,4,0,0,0,1,1,4,2,3,1,1,0,2,12,0,2,0,0,0,8,6,4,5,5,0,2,0,0,1,4,2,1,1,1,1,2,1,1,0,2,0,1,0,0,0,1,1,0,0,7,0,1,1,2,1,2,0,0,2,2,1,0,2,0,0,1,1,1,0,3,1,1,0,0,3,1,0,0,1,1,3,3,1,0,1,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q08387,0,12,19,9,1,4,1,0,4,8,12,4,10,12,11,17,3,6,10,18,17,12,15,11,8,11,4,11,5,10,8,10,18,9,4,5,8,5,10,8,16,14,16,11,9,10,7,1,5,7,12,4,10,9,9,4,7,2,15,1,0,1,3,4,9,9,11,9,6,3,5,3,10,4,5,7,7,5,4,5,4,1,1,14,2,0,0,8,4,7,6,1,3,2,2,4,10,2,1,2,2,1,10,14,8,16,0,2,1,1,0,1,7,8,6,2,1,0,1,3,1,2,0,2,3,1,1,1,4,10,2,0,6,5,0,4,5,10,0,0,1,5,3,2,6,1,1,0,0,1,1,2,4,1,2,1,1,2,1,1,0,0,4,5,4,2,1,5,1,0,1,1,4,1,3,1,0,5,1,0,1,0,0,1,5,0,2,0,0,0,0,0,0,1,2,0,1,1,0,2,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
P32525,0,11,21,9,3,1,0,1,1,2,4,5,5,8,8,3,3,3,4,28,10,5,6,7,4,2,3,7,5,8,4,9,8,11,7,7,4,5,13,8,10,12,14,8,3,1,1,1,4,2,4,4,5,3,4,2,1,0,7,0,1,0,6,1,4,2,15,6,3,2,2,1,2,5,4,1,2,3,6,1,4,1,0,7,2,0,0,6,2,7,4,0,5,0,3,5,5,0,3,1,1,0,4,6,2,8,5,5,4,1,0,0,1,10,5,1,1,3,3,0,0,1,2,0,2,0,1,1,3,2,0,0,2,2,0,1,3,2,1,0,0,3,2,1,2,2,1,0,1,1,0,3,2,1,1,0,1,0,1,2,2,1,0,0,1,0,0,5,0,2,0,1,3,1,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P53916,2,6,11,4,2,0,0,0,3,2,3,7,2,4,7,3,4,2,2,7,6,7,5,7,1,2,3,1,2,3,4,4,2,5,1,2,4,5,7,5,3,3,8,4,5,4,1,2,4,1,2,4,2,4,2,1,2,1,3,3,0,1,2,1,2,3,10,6,2,2,6,4,5,4,2,3,0,1,0,0,1,1,0,8,1,0,1,4,2,1,2,2,1,0,1,6,5,0,2,2,1,2,5,6,3,7,2,0,2,0,0,0,1,3,2,0,0,2,1,0,1,0,0,3,2,1,0,2,0,0,0,2,1,3,2,3,6,1,0,1,0,1,2,2,4,2,0,1,1,0,6,1,3,0,0,1,2,3,1,3,1,2,0,1,1,1,0,2,2,1,1,2,2,0,1,0,2,2,0,0,0,0,0,1,2,0,1,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
P50275,2,20,21,15,3,0,0,0,8,5,11,18,9,10,8,5,3,3,2,26,10,18,9,19,6,5,3,8,8,14,11,12,14,7,3,4,1,10,8,12,12,13,17,10,10,21,4,3,7,10,9,10,6,11,8,2,2,0,14,2,2,3,1,5,6,7,11,15,1,4,3,2,3,4,1,9,5,3,6,5,3,1,4,13,1,0,0,2,1,7,9,1,5,1,2,11,11,1,7,2,0,2,12,14,4,8,3,2,5,0,0,0,7,10,6,6,1,1,0,1,0,0,0,1,2,0,0,2,0,3,2,2,7,2,1,3,7,5,3,0,0,6,0,4,0,1,0,0,1,0,1,1,5,0,0,2,3,0,0,1,1,1,0,0,0,1,0,5,0,0,3,4,2,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,1,2,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
P39997,4,2,4,4,3,1,1,0,3,4,5,5,7,14,8,8,4,3,5,5,5,4,6,2,4,1,0,6,1,5,3,4,10,4,4,7,3,3,4,2,7,4,5,5,7,4,1,3,2,3,1,2,5,0,3,4,4,1,5,2,0,0,2,2,5,2,4,5,2,5,3,3,1,6,3,5,3,2,2,2,2,0,0,3,1,0,0,2,0,4,8,3,7,0,1,3,9,1,10,1,0,0,5,8,2,6,4,2,2,1,0,0,0,6,3,0,0,1,1,1,0,2,3,2,3,1,0,0,0,2,1,2,0,3,2,0,2,0,1,1,1,5,1,2,0,2,2,1,1,3,1,1,2,1,1,0,0,4,4,0,0,1,0,1,1,1,0,5,2,2,2,1,3,3,3,0,1,2,0,0,0,1,1,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0
P32582,0,13,10,7,6,2,0,1,2,5,8,8,5,9,11,3,0,3,3,25,4,8,5,6,3,2,3,5,2,11,7,8,12,5,6,3,0,5,4,5,11,5,9,7,5,10,0,2,1,3,5,6,6,10,10,2,4,0,6,0,0,1,0,0,2,3,12,1,3,2,2,3,2,2,0,5,1,2,6,2,1,0,1,5,0,0,0,2,1,1,4,0,4,0,0,2,3,0,7,1,0,0,3,17,1,14,2,1,3,1,0,0,0,3,3,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,3,2,1,0,3,2,0,0,0,5,1,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P40513,0,6,5,3,0,1,0,1,1,1,2,8,5,8,5,1,1,1,2,9,3,2,2,6,4,2,1,0,2,9,0,1,6,1,0,0,2,2,3,3,6,5,3,2,4,11,1,0,0,1,0,1,2,1,2,0,3,0,4,0,1,0,0,0,1,2,0,7,1,2,3,2,3,3,2,4,0,0,1,1,0,0,0,5,1,0,1,4,0,1,1,0,6,0,1,3,7,0,2,0,0,1,0,2,1,3,1,0,1,1,0,0,1,1,3,1,0,0,1,0,0,1,1,1,2,0,0,0,0,0,1,0,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q03071,0,2,1,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,2,2,1,1,0,1,3,0,1,1,1,2,0,2,2,0,0,3,2,2,1,0,3,3,0,0,3,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,2,0,2,2,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,1,2,2,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q04500,1,8,10,4,4,0,0,0,0,7,26,22,34,9,14,3,1,2,7,20,17,20,15,20,4,1,1,4,12,13,7,2,12,5,2,2,3,12,17,12,24,11,9,11,14,54,2,2,17,7,8,8,3,7,10,1,5,3,5,0,1,0,0,1,6,3,2,7,2,6,1,1,1,7,1,6,11,9,12,2,0,1,1,9,1,1,0,0,0,8,8,1,6,2,1,11,14,1,8,3,2,1,5,4,4,3,5,1,16,0,0,0,9,7,2,3,1,0,0,1,0,1,0,0,2,0,0,2,1,12,2,3,7,0,0,2,9,7,0,0,0,17,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,0,2,2,3,1,10,2,0,2,0,2,1,0,2,2,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
P38251,2,8,5,7,0,0,0,0,1,1,3,3,4,4,6,7,2,2,3,9,7,4,6,3,0,3,1,4,2,4,2,4,7,6,0,2,1,3,1,2,6,7,6,1,4,3,1,1,3,3,4,5,7,3,4,0,0,3,5,0,1,1,1,1,3,3,3,4,0,1,1,2,1,1,1,1,1,0,5,1,5,1,0,6,0,0,0,1,2,3,3,2,1,0,1,6,8,0,2,0,1,0,4,5,2,9,1,0,0,0,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,1,1,2,0,0,3,2,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,1,0,0,0,1,2,0,1,3,1,0,0,3,2,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
Q03012,2,3,4,1,2,0,0,1,1,3,7,5,1,2,5,2,1,3,1,3,3,10,3,11,4,5,1,3,3,7,4,3,3,3,5,1,0,3,5,2,1,1,2,7,6,8,2,1,3,3,3,6,4,2,3,0,1,3,4,0,3,2,1,0,0,1,2,3,0,0,1,2,1,0,0,2,1,4,5,0,2,0,1,2,0,0,0,4,3,0,2,1,1,1,0,3,4,1,2,0,1,2,1,0,2,2,0,1,2,0,1,4,2,3,3,2,2,2,0,2,1,0,1,1,0,0,0,1,3,7,0,0,3,1,0,1,1,2,2,0,0,4,1,0,0,0,0,1,2,0,2,0,2,0,0,1,1,2,1,1,0,3,0,2,0,0,1,1,2,0,0,2,2,1,1,0,2,1,1,0,0,0,0,2,1,1,1,1,0,0,0,2,1,1,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
P46971,1,15,20,7,5,3,6,2,2,3,5,6,7,6,11,9,4,7,11,17,10,10,9,5,2,1,7,4,3,7,9,6,6,5,3,3,7,7,7,6,11,8,15,7,7,6,2,8,3,3,4,2,2,6,7,5,6,2,5,1,0,0,6,6,5,1,17,6,5,5,8,9,14,13,3,3,2,3,5,3,5,0,2,9,3,2,1,2,3,5,4,2,7,0,0,7,10,8,6,0,1,1,5,17,3,11,3,2,3,4,0,1,2,3,5,1,0,2,8,2,0,1,10,1,5,2,0,0,0,2,1,1,6,1,3,0,4,2,0,2,2,3,3,5,4,2,6,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,2,1,7,3,4,0,2,2,0,0,0,0,1,3,0,1,0,1,1,0,1,0,0,0,3,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
Q08649,2,2,3,6,2,2,1,1,3,1,5,5,2,5,6,3,3,2,3,7,10,8,3,7,4,3,1,2,2,4,4,2,4,4,1,0,5,4,1,7,4,9,3,3,8,8,2,4,1,8,4,3,3,2,4,2,2,1,4,3,0,0,3,0,2,0,5,9,0,4,1,2,3,3,2,6,4,5,5,1,2,1,1,5,0,0,1,5,3,4,2,3,1,0,1,6,8,2,0,0,0,0,5,6,1,3,3,4,5,2,1,0,5,7,1,0,0,1,1,1,0,1,4,0,1,0,0,0,1,5,1,2,2,0,0,1,8,4,0,0,0,3,2,1,3,2,4,0,1,2,1,2,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,1,0,0,2,1,0,2,0,3,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38861,1,11,7,7,0,0,1,1,2,5,4,7,7,13,8,7,0,1,2,11,7,7,5,10,0,6,2,2,5,10,4,6,10,7,4,2,2,7,7,5,9,8,3,0,9,7,1,0,4,5,4,1,2,2,3,2,2,1,2,0,1,1,2,3,2,4,8,16,4,2,2,2,1,2,1,0,2,2,2,2,1,1,0,11,4,0,0,4,7,4,2,2,3,0,0,5,12,1,0,2,0,0,2,7,3,4,3,1,6,2,0,0,4,2,2,1,1,1,2,1,1,0,1,1,1,0,1,2,0,3,0,1,5,0,1,1,3,5,1,0,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,0,4,3,2,2,0,1,1,1,3,1,5,2,0,0,1,1,1,0,0,3,0,0,2,0,0,0,1,0,1,2,1,0,0,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1
Q12225,0,3,4,1,0,0,1,2,0,0,2,1,1,1,1,5,1,0,0,0,1,2,1,0,0,1,0,2,1,1,1,3,3,0,0,0,0,0,0,3,0,2,2,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,2,2,0,1,3,0,0,3,0,0,0,0,0,1,0,0,0,2,2,1,0,1,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P19097,10,51,48,23,6,1,0,2,4,13,24,21,24,33,25,16,1,5,17,106,32,24,18,22,9,9,5,10,20,37,12,12,26,19,5,6,5,15,30,30,28,27,45,30,31,13,11,7,9,6,6,5,9,19,17,6,16,3,16,5,1,4,6,4,11,8,23,33,13,13,10,7,10,21,7,13,6,7,19,5,10,3,1,35,3,1,0,15,6,15,15,8,21,2,3,31,43,1,5,4,3,1,12,35,8,22,6,7,13,2,0,1,7,11,13,0,4,3,1,2,2,2,0,3,3,1,1,2,3,3,1,3,7,3,1,7,10,4,5,2,0,3,7,8,4,6,1,0,4,2,3,2,5,0,2,0,0,6,3,1,1,3,2,3,2,1,1,13,4,4,2,3,5,2,2,2,3,1,1,0,1,0,0,3,3,1,2,2,2,1,2,0,1,0,3,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,2,0,1,0,0,0
Q08300,1,2,2,0,2,0,0,0,0,0,3,3,2,3,2,1,1,4,0,4,4,2,1,1,0,0,1,0,2,5,0,0,3,3,3,2,3,2,2,3,5,3,3,2,2,3,2,0,0,0,0,0,0,1,2,0,4,0,2,0,0,0,0,0,0,0,1,1,4,2,1,0,0,0,2,0,0,0,0,0,2,0,0,3,1,1,1,1,0,1,1,1,4,0,1,1,1,0,1,0,0,0,0,1,2,2,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,2,0,1,0,0,0,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P38757,0,5,8,5,2,3,0,1,1,8,5,5,4,5,7,8,3,5,5,11,9,6,9,7,1,1,2,5,4,7,3,2,5,6,1,0,2,3,9,7,10,5,5,7,9,9,1,3,3,5,4,1,5,5,7,3,1,1,5,1,1,1,2,1,3,0,5,3,0,1,3,3,4,5,3,3,5,3,3,0,3,0,0,10,1,0,0,2,1,7,5,0,2,0,0,3,6,1,0,1,0,0,4,5,0,9,1,1,1,2,0,0,4,2,2,0,0,0,3,1,1,3,1,0,0,0,0,0,0,3,0,1,3,0,0,0,2,2,1,0,0,1,1,1,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,1,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Q02795,1,11,6,3,2,1,0,1,2,3,2,5,2,2,3,5,3,2,2,13,2,4,4,3,0,0,1,1,0,4,5,4,2,4,1,1,2,3,4,2,4,2,9,4,5,0,1,1,2,1,2,3,0,2,3,2,4,0,2,0,0,0,3,2,3,1,6,3,2,0,4,6,6,2,2,2,0,0,2,0,4,0,0,5,0,0,0,1,2,2,2,1,1,1,0,1,4,0,2,0,0,0,0,8,0,10,1,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12505,3,9,8,4,3,1,0,1,2,2,8,7,8,12,5,4,2,3,3,9,9,8,9,7,2,0,1,4,3,8,3,3,7,6,6,0,1,1,3,2,6,10,15,3,6,35,4,2,2,0,4,3,4,3,3,1,5,0,3,3,3,1,3,1,2,3,4,3,2,4,4,5,1,3,5,4,2,0,3,0,2,0,1,4,1,0,0,2,0,1,1,0,7,0,2,4,6,0,1,1,2,1,6,4,1,8,0,4,6,0,1,2,0,3,2,1,2,2,0,0,0,1,1,1,2,1,3,1,0,0,1,0,2,1,2,1,5,1,0,0,0,4,3,3,0,2,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,2,1,1,1,1,0,2,2,1,0,4,2,1,2,0,1,2,0,0,1,0,0,1,2,0,1,2,1,1,2,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
